-8.104137708452336941e-01,-2.659275497687312306e+00,-4.888297937296041118e-01,-1.672566564336752881e+00,2.758115662289558623e-01,1.273318525335954687e-01,6.250124726264616459e-01,1.657499345711617722e-01
2.651100477242350983e+00,6.656792656531247687e-02,-1.526455298669152194e+00,5.126156239344167170e-02,3.319511212117790544e-01,7.648666139941500131e-01,6.660921411307532125e-01,6.195445997217881029e-01
8.185034458148280123e+00,2.700976492613225144e+00,5.730230808516030727e+00,-1.112256557123314504e+00,1.043470425571621396e+00,2.594571365943071140e+00,9.414988153492492851e-01,-3.321781384067905574e+00
3.421259139902442792e-01,-9.682792608603028039e-01,1.717171583902712628e+00,-5.950029514070571679e-01,4.680105093299051777e-01,1.007660129081864087e+00,-1.799081030620593991e+00,1.106657936811155096e+00
4.342379194647918439e+00,4.861083312490731778e+00,-2.816115538676365659e+00,-1.454557034689297090e+00,1.290062849262580524e+00,-3.497162276984907558e-01,7.428805172574844962e-01,-2.809256443739138742e-01
4.075656175346016319e+00,2.977061180368655524e+00,-3.125274148885871739e+00,-2.458070856975852703e+00,-4.083421238163819633e-01,4.957779763835070130e-01,9.150568929945882557e-01,3.025234140281715667e-01
2.300550157099064685e-01,-1.564757725270439437e+00,-8.025191539340256197e-01,-6.505829143950749849e-01,-4.947110497998380985e-01,-7.621910420407768116e-01,-8.684719724091315152e-02,2.950824739438812072e-02
4.418010915983119347e+00,1.418670333417884732e+00,-2.270319029788259169e+00,-1.862724148840363969e-01,-1.423861197178403204e+00,-7.524892742508322296e-01,4.419852410609892424e-01,-4.137688283641359765e-01
4.948703550564887976e+00,-4.114333524960580135e+00,-3.147491112168832594e-01,-8.820651753005581686e-02,-5.671516905346860038e-02,-1.137688920186635366e+00,-2.512835613112911481e-01,7.421504132293399447e-01
-1.237063356955223625e+00,-1.882149537560458830e-01,-5.932834977372669627e-01,1.596346097132455233e+00,-4.421542354121699714e-01,-4.863677807605380765e-02,-1.201687410515648979e+00,4.036258086278945445e-01
-1.578161234812131442e+00,5.728081925080411585e-01,-1.801446705251789959e+00,1.125275726790435415e+00,-3.952697338698870633e-01,4.308412674221644978e-01,3.384837691881388277e-01,-8.619589362221663498e-01
-3.557336373550120001e+00,1.662949903625839720e+00,4.511874469411335520e-01,2.073764683485659788e+00,-4.907464951565382316e-01,-7.700683856601998611e-01,-1.910391328181706427e-01,-2.444629282972357320e-01
4.733210788209696318e+00,3.304963728293715430e+00,-1.466536690742663351e+00,2.041150084523583708e+00,-2.622011668424550218e-02,3.023043834709377098e+00,-1.007180104596600234e+00,1.046363826633177341e-01
4.208524209049756770e+00,-5.128366513935948667e+00,-7.524020254402199459e-01,-8.627102686720220515e-01,-4.709679078205239455e-01,-5.958404918547790530e-01,-7.482909093188155891e-02,1.802515789925747403e-01
4.949632073983658564e+00,-1.543752288134042416e+00,-1.713193932040574463e+00,4.675916717405240175e-02,-1.739230192132199315e+00,-8.128796599587493343e-01,8.003048320300180096e-01,4.199082885310630453e-01
7.098562854912108477e+00,2.018610337108278863e+00,-2.900963529197930421e-02,2.587950603485978274e+00,-2.039339920255825778e+00,1.184201494539231403e+00,6.018536835101885307e-01,-1.307411251377671224e+00
3.510262603971798789e+00,2.171625115643763593e+00,-3.894546414653521360e+00,-1.295759678534322834e+00,-6.821803717983704329e-02,7.873573232098620700e-01,2.899187623080021203e-01,-4.959776584339335992e-01
3.064053886063227150e+00,-1.876552347687756583e+00,2.581747701472909995e+00,1.284844148737473157e-01,-1.166651333361607562e-01,-9.075950212881395140e-01,-6.458343024335484461e-01,3.404746770155979152e-01
4.007264143655814514e+00,5.372421605305586212e-01,-2.761625634559244702e+00,-1.898387507181816813e+00,-5.256728951092501934e-01,1.928487666759533814e-01,1.611301500791619823e-01,3.788346737493816230e-01
1.715309726543156721e+00,-1.523705022967047684e+00,1.461870938428302680e-01,1.911386410352301057e+00,5.361232388889901612e-01,3.625984236671277172e-02,1.840306833762747341e-01,-2.189021225687257377e-01
6.059445513505126613e+00,-7.571774508811747184e-01,-3.492393993944824526e-01,-1.064217534028236267e+00,-7.461052517335243772e-01,2.420803626870066949e-01,4.619768859362725633e-01,-2.920700662183995933e-01
2.902236104999704303e+00,4.005295512377493594e+00,-3.001462457731150391e+00,-3.253163797680161951e-01,-8.553558365298924437e-01,1.234679381731725867e+00,1.978088282079983440e+00,2.026312447321430010e-01
4.554782688815661729e+00,3.375361539071835004e-01,-7.543008029333847508e-01,-7.003299806790497239e-01,-1.548545333489586673e+00,-1.910075978898976845e-01,-8.895843764807571663e-01,-2.440576849567048512e-01
4.990602722476189967e+00,-1.132588905698410642e+00,-2.577384168971163181e+00,-1.217261782664182057e+00,6.699148767898748247e-01,2.674790297706693964e-01,1.032617253007746205e+00,1.142733252154632506e+00
2.985340788970854309e+00,7.584232425042876091e-01,-3.493761718583993314e+00,5.426029106517083617e-02,1.670999571393352034e-01,1.001786503692918329e+00,7.707717534430503781e-01,2.103239549325176816e-01
2.766369157777894383e+00,-3.543559424751880349e-01,-1.896962997078977864e+00,-5.342558744574070762e-01,-8.840204468313290764e-01,2.011035715853887851e+00,-7.205945977541757808e-01,1.412635444968534548e+00
1.296198765020839305e+00,9.131962762400750444e-01,-1.575768673626500416e+00,-1.043166640062829886e+00,4.147217120284599212e-01,5.685950214733597186e-01,-1.427207630907694480e-01,4.886277379159031375e-01
-3.749313395938546734e+00,-1.413473117644312271e+00,1.732307792513444467e+00,-5.654425480151761274e-01,8.033943456909183045e-02,2.902688933524889547e-01,-8.050399832030504799e-01,-1.708844204923593679e+00
-9.980689008798792061e-01,-3.351292923176691030e+00,4.305573840788201601e+00,-5.612096172588966203e-01,-4.643728114273945606e-01,-1.494456295375281130e+00,1.280255808079741264e+00,-1.499566282213267598e+00
7.652641153962164156e-01,8.862439528803324196e-01,-2.704918312864925678e+00,-2.747797496431437225e-01,8.104294465191361763e-01,-1.037350856747802696e+00,-1.777244196839718182e-01,1.982577486404850931e-01
-2.150953470730515349e+00,-1.923991615833940960e+00,-1.180484158609182099e+00,-1.113198027037360927e+00,4.484717403053239959e-01,9.291124555203400526e-01,4.187227422826281936e-02,-4.864319086346225590e-02
-9.333138656724047910e-02,2.260752006196669051e+00,-1.904726481834967622e+00,-1.442307124130095985e+00,-1.705363964604724725e+00,-2.122638453158527838e+00,-4.969786414334023683e-01,-4.844535310190741240e-01
9.087999677261278109e+00,2.018673099341357524e+00,2.141226290760576134e+00,-1.069244023569424273e+00,7.979314220419815307e-01,4.311093726433306017e+00,4.341657239138357882e-01,1.388237441024731345e+00
9.904537655030896115e-01,9.849300203796270692e-01,-2.310733656022009974e+00,-2.768255071747155460e-01,-6.405109833777350437e-01,2.427817023245235351e-01,6.137735255817025060e-01,-6.786866050556786267e-02
-2.935465509280948404e-01,-1.370990908225519223e-01,-3.301931920815355248e+00,-1.009785864460644111e+00,-2.251087962518058885e-02,1.101462059444422992e-01,2.336042656832438003e-01,1.750269377941276738e-01
5.380940406937098075e+00,-1.348769776850923530e-01,-1.678842562583060527e+00,1.507694909326285693e+00,1.519982057714403811e-01,4.239048306891749496e-01,-7.881743244209197252e-01,7.907867591695937337e-01
-4.581936672186482262e+00,1.484220317771349995e+00,4.207461146391983098e-02,2.962291298872702372e-01,-7.138525085289232353e-01,5.759267429878615063e-01,2.232017015806656846e-01,8.683328273335211289e-01
1.700006886837084341e+00,2.352271793660488441e+00,-3.078089094429969030e+00,-6.602095268776463077e-02,-1.056466406802155200e+00,-2.821096487238451411e-01,-1.606206083896229431e-01,1.895931888259667561e-02
-2.136445277284007460e+00,9.582960948735029516e-02,-1.492411888862239744e+00,1.121063205224245518e+00,-6.803723326670392535e-02,-6.934917046625522774e-01,1.973343037416535328e-01,-4.007876171844017288e-02
-1.567478997208232583e+00,-1.208433213791176630e+00,-3.691591058874066356e-01,-1.475628822138223217e+00,1.727504387122451024e-01,5.452838964639902253e-01,-6.844792485384438852e-01,-5.563523866467828816e-01
-3.542905557463736699e+00,-1.282495578473354048e+00,1.018210936005716993e+00,-6.081562386594625558e-01,-2.196359223165730012e-01,2.662478867982270292e-01,4.540371341034003527e-01,1.239605323195903247e-01
-3.157814050181332988e+00,-1.688958595539177265e+00,-4.962937181153687649e-01,1.940121027114019570e-01,1.439917548117296109e+00,-2.565387230016380471e-01,4.453355614114664074e-01,-5.793047147877508629e-02
-3.450488543515949136e+00,-4.982187141492488980e-01,-1.525179571755817809e-01,5.754864186257649949e-01,-5.231488044081812616e-02,6.298908764619534084e-01,6.082700690857756332e-02,5.113225449164128245e-01
3.302550951378995236e+00,-1.130937804945448599e+00,8.263925990154611378e-01,9.827170123041104599e-01,-1.195263003295141457e+00,7.078496864089236507e-01,6.485099846960015180e-01,-1.539114915729869359e+00
-6.746192855718678993e-01,-2.116409716861352930e+00,-1.396219748528359839e+00,-1.043138680776460880e+00,2.418167989330638756e-01,-6.566550576809130346e-01,-2.154531426268617711e-01,2.076983775720918635e-01
-2.858158440046568494e+00,1.527231362366072986e-01,4.289349401505397341e-01,4.830603187723173098e-01,-1.510536605793032505e+00,1.278863872726732298e+00,-3.929084962010548354e-01,7.460723994595166442e-01
4.648738872436630309e+00,-2.310332570252394913e+00,-7.288088564394555879e-01,6.399416909936781472e-01,-1.158324481543503870e+00,-1.785918573360864847e-01,-1.855068892591950069e-01,3.095047193242250194e-01
2.176862882228943974e+00,9.721160460020876748e-01,-1.943888334199895374e+00,-7.373182865641078054e-01,-3.957838127884935608e-01,4.623340291897041210e-01,5.366810377352201344e-01,-9.520166405600437587e-01
-3.721458992832144652e+00,-1.787641650464207643e+00,1.279932820091592038e+00,1.155657648611489174e-01,-5.262823264763324405e-01,7.057399514584363764e-01,4.878071992297248194e-01,2.979863873235039651e-01
-4.135962943789795787e+00,2.403792485457501016e+00,-1.242958405096278973e+00,2.048346466307165770e+00,-1.165652405273954750e+00,-9.010593862768718765e-01,4.068307612667290685e-01,1.226140498728437445e+00
-2.385835663134471485e+00,2.757658129728588037e+00,1.214085631329643311e+00,1.794489140629117241e+00,-3.338158037654134880e+00,2.540783690454059052e+00,7.464375590647976955e-01,-9.107416630167698424e-01
-2.578883251968541401e+00,3.138671922743037079e+00,1.400280185087600104e+00,-7.638665286564272350e-01,-2.784095468938342144e+00,-8.157356247327677279e-01,-3.962582972178647078e-01,2.309375786171774525e-01
4.759112153866107420e+00,3.011680506377035105e+00,-1.662407215066417088e-01,-6.058278297893815445e-01,1.141701358727495119e+00,-1.220067069101197665e+00,8.200243207281472380e-01,3.310333667999593721e-01
-2.314132249371565919e+00,3.267989679236907197e+00,2.796224244774609957e+00,5.657264363233927007e-01,-3.818340837665389342e-01,2.958283487188678063e+00,2.105645998148324705e-01,-6.279798844544932646e-01
1.691607923169026195e+00,1.540676557102759858e+00,-1.799845235357414364e+00,-1.390589568080104810e+00,-1.212674985534076821e+00,-1.243210842936496974e+00,-5.788440919966699773e-03,3.860457647645458845e-01
1.812305405006938042e+00,7.227401911769895104e-01,-1.466249570607129238e+00,-1.198730042259505524e+00,-1.428041587655258127e+00,-7.280624703468081549e-01,-5.314264909594050845e-01,-4.748106317211556737e-01
-2.785924756666436242e+00,2.310648712307446839e+00,4.727253027594492951e-01,-1.607160285211531869e+00,-1.612858156804106713e+00,-1.189573473634601752e+00,1.695270927383920323e-01,2.985073361749149626e-02
-3.518648339647613810e+00,-6.583094692612752041e-01,5.913749607660311325e-01,-1.080268611367655139e-02,2.058909805923959946e-02,-4.057097381127907076e-01,-5.269919475532230946e-01,1.083024342964615361e+00
4.330002649084412347e+00,9.202525685734210370e+00,1.492962831546917668e+00,3.199472958905104081e-01,4.728170556402559122e+00,2.215764284119102090e+00,-2.581060341561672189e+00,1.299152058364841045e+00
-3.261279472772387500e+00,-9.378381203571823921e-01,2.051300126365422638e-01,1.090071528216219443e+00,-4.603499543335646815e-01,-4.343290579050795297e-01,-8.500759658601486635e-01,3.351646349589760265e-01
2.704596172630287843e+00,-4.437141769618292209e+00,3.073453852583904466e-01,4.886928498283804601e-01,3.724950445514894626e-01,-2.918005172891932619e-01,2.834923665046112928e-01,8.626399662829220549e-02
-3.078557704772107995e-01,7.387812177132299318e+00,3.819085980171288419e+00,2.133555819139742571e+00,2.710702713349545157e+00,-1.639758394840431954e+00,2.428360961287714836e+00,1.318266106640050728e+00
5.503705315293595746e+00,9.383254150967279550e-01,-2.210131648389487502e+00,-1.523796029327080692e+00,9.248915386368578018e-01,-5.400616204968602396e-01,1.563864550214601357e+00,5.941843726039836016e-01
-3.617091926935318558e-01,1.197390863444098841e-01,-2.040955791203832081e+00,1.058883980247588674e+00,7.571093770266966727e-01,-9.204476191941008967e-01,6.977860064187928479e-01,-3.933819810883609214e-01
-2.629976638563256586e+00,-6.973093686111213607e-01,-5.839416363424564382e-01,3.381815987672072699e-01,4.675454446990129909e-01,3.486893076641383454e-02,1.201242477631349476e-01,-4.603773172646972167e-01
1.428167592895410287e+00,-1.967101411901395647e+00,1.111938856462949321e+00,7.529108838703009177e-01,-5.398817323719574679e-01,-9.955632195647233784e-01,-9.089197419754271312e-01,1.101329475446619854e+00
-8.345178814912216358e-01,1.965604864345040559e+00,7.904325389141307889e-01,3.437631194511161503e+00,-2.354550897579347879e+00,-6.131015999361337787e-01,-7.763543474895869823e-01,-2.470565000520229537e-01
6.230896511902776602e+00,9.200695426687217626e-01,8.982730991843053403e-02,2.539158772706699985e+00,6.213585770876037251e-02,6.834714026346571103e-01,1.399806086003109185e+00,7.198747236895963741e-01
1.166871464832994398e+01,4.748617202408736304e+00,2.005879043986785071e+00,3.190490240306553815e-01,-3.391360987326741849e+00,4.880799096460780362e+00,-1.155492873650762364e+00,4.835049515989123248e-01
-2.021577658435474767e+00,-2.548998339725173645e-01,-6.478720101781614282e-01,5.925130567532402998e-02,-5.484786626395728171e-02,-7.241378277646946804e-02,5.370281634789619146e-02,-3.561790630759558152e-01
-1.638384937364947058e+00,1.715949113877179633e+00,4.342062595073359343e-01,-1.527966231265909247e+00,-1.769381655069951043e+00,-1.503190948305929808e+00,1.436879245620415746e-01,-4.866863488795962200e-01
1.167461611072605709e+00,2.514515850005021758e+00,-1.905718754276230831e+00,6.383115258939570102e-01,2.361811291484985087e-01,1.381336798233434859e-01,-3.266792880886695838e-01,-1.520533696506802535e-01
1.076924281927447424e+01,-2.257982898107289582e+00,3.883578967737356946e-02,-3.893855452742861489e-01,1.187288545881078239e+00,-2.188160303646989657e+00,3.560253109151245710e-02,-5.475598055870141145e-01
5.034811085482627568e+00,7.744091563723967120e-01,2.682338021553539509e+00,-1.666504130250799021e+00,-3.116195956338603246e-01,-1.422548505606846092e+00,-4.325572617191856400e-02,-2.014539775817461020e+00
-2.174464309546221941e+00,4.968779848218144446e-01,-9.490918106787863406e-01,2.072192221274626045e-01,-8.853460651340625542e-01,8.830402235086949325e-01,-2.553123099544332142e-01,-2.301966273437160704e-01
3.288235384718625198e+00,-1.668237062049409580e+00,1.469318457597202643e-01,4.374930102770461238e-01,-1.368569934869746652e+00,9.680275867317882366e-01,-1.538052025913369258e-01,-1.922941802548618073e-01
6.076079451778160223e-01,1.622145249518359145e-01,1.637374870286671724e+00,-1.114511640549586291e+00,-5.407952343455190158e-01,5.678595404470591079e-01,-1.662783989442060850e+00,-3.495571584040238489e-01
3.583563626063596352e+00,-2.206661839154801186e+00,-1.704535593678012662e+00,-8.012938764599403241e-01,3.653220843746406432e-01,1.561464052125137503e+00,-1.985428234474392595e-01,6.435911163341440089e-01
-9.341581043944022777e-01,9.277014809305930143e-01,-4.016365353868209254e-02,-1.353398883463292401e+00,6.494213747957576499e-02,2.238992633065285121e-01,7.698033835854001250e-02,-1.489077509227762219e-01
1.259604647349346296e+00,1.015577070252706049e+00,-8.059284638057161165e-02,2.051334867904285542e+00,1.375203603436623012e-01,8.430409969949270721e-01,-1.738080868021928127e-01,-6.145523249305304692e-01
-1.588263972178552974e+00,-1.619656828421973671e+00,3.099992085763896843e-01,-1.091998887775890825e+00,5.377409719430666091e-02,3.258045985577314174e-01,2.998141941037552605e-01,-1.288649672600484242e-01
2.524975675267515096e-01,-5.313515472449786836e-01,5.893278266589897507e-01,-1.105383414614746762e-01,4.286811545989737127e-01,-1.996346431583948255e-01,-1.727113188970913482e+00,7.867495319544770549e-01
-2.847431586696107075e+00,-2.893647598432471213e+00,5.279888426771159882e-01,5.988167321154047595e-01,1.435696960188941773e+00,-2.923671749894272143e-01,9.586481235503327425e-02,-4.140902692880975011e-01
-1.964950112937872362e+00,-9.651569880796019296e-01,-8.120810687087459678e-02,-9.408073769333451242e-02,-5.500239306588543542e-01,-3.213963945013013634e-01,-5.682537809184632360e-01,-3.960662762650138946e-01
2.775865569002531785e+00,5.580005267662210278e-01,-6.057712486262787355e-01,4.998300095867504456e-01,4.999056795650832496e-01,-1.067646588214094416e+00,-1.043072297214438171e+00,2.838137542414606584e-01
4.396227954702641938e+00,-2.123507712157727489e+00,5.795100081740979236e-01,-7.774134006384267881e-01,-3.038340666657546874e-01,1.785125145120587842e+00,4.248597306127221561e-04,2.927643701281610888e-01
-2.592082827805381129e+00,2.136339299133858949e-01,1.035611516491982798e+00,6.620054454297793489e-01,-5.407643573140501481e-01,-9.693820980190866188e-02,-2.254505325650041705e-02,-1.597704795462338012e+00
-3.904338150152953268e+00,1.190066633795080042e+00,1.551981184947231585e+00,-9.357754811815606200e-01,-7.081204001655188041e-01,-2.354003790402172669e+00,1.116765724487812195e+00,-1.485834619680825586e-01
-2.818231213142297076e+00,3.678839812766794837e-01,-1.351435631795758319e+00,1.738414922282005115e+00,2.843214756870521276e-01,-4.312826281783205262e-01,4.849236991187915180e-01,2.909506048705253756e-01
6.162808698250896722e-01,6.389116690090098638e-01,-1.999188734891029218e-01,-1.097498771309249221e+00,1.186897322139997546e-01,-8.539389877855563249e-01,-5.065156614745600638e-01,-6.349821980005718736e-01
-4.328602208166493770e-01,-1.392044298770527044e+00,-8.271948229941664121e-02,-1.935279909843548030e+00,-3.446053282192128309e-02,-5.963271728395397320e-01,2.967142977157937768e-03,-6.265771281968074424e-02
-4.555028840448224869e+00,3.528786017880727321e+00,-2.152639589132040732e-01,1.091885693627489440e+00,-2.758348986497381805e+00,-9.004926566996631632e-01,1.412894042201107592e+00,-3.246203522661989527e-01
-3.448183541217571424e+00,-1.424622455708791202e+00,-8.872400435265774543e-02,-1.710727778810905875e+00,-1.066167126624700257e-01,3.432392805220658150e-01,-2.380068892431958794e-01,-5.137976059570582565e-01
-2.115960264030459115e+00,1.849373605019221545e+00,-5.566739791015358207e-01,-4.643563758376355599e-01,-4.749143435491716136e-01,-9.919191773999863626e-01,-5.089250391661819251e-01,5.186211057329616347e-02
-2.691352204962111916e+00,1.420061739940411627e+00,9.691507729327119014e-01,-2.859524200425121385e-03,-1.256518377701582700e+00,9.415787086609839207e-01,1.579387016809325472e-01,-5.929586125855135226e-01
3.213916765177308399e+00,4.046756222649392498e+00,-2.715384456756953391e+00,1.328625342171700696e+00,-2.216731924077433857e-01,-2.204794812565260997e+00,5.194745642032605470e-01,-9.203014336684679497e-01
-7.492713563495368989e-01,1.797638517133228087e+00,-5.683658056905162015e-01,-5.604989836706163464e-01,-9.330960283386413590e-01,-1.610187042105367894e+00,-4.983498388996720485e-01,-4.532430680190974726e-01
-3.159006037414723966e+00,-1.035749426820059549e+00,-1.490684162143762981e+00,-5.931683780485692559e-01,5.140858509049311964e-01,3.599158799001438425e-01,1.232410822481279089e-01,-2.637927040815471469e-01
1.305612185866330144e+01,9.815132264029237108e-01,5.988126753419467097e-01,1.472930971547468992e+00,-5.999130673809189851e-01,1.021759144163014055e+00,-9.549171190159197464e-02,-7.686199779439679691e-01
-2.228679813442109747e+00,6.674106363805467623e-01,-1.091560340100087734e+00,-1.078301720422293775e+00,-2.991291283613207175e-01,-1.440875517995564348e+00,2.117563707904516479e-01,1.389297595271759000e+00
-2.492831035611665857e+00,2.598686267997510235e+00,1.669725561638512490e+00,6.334860008640633700e-01,-1.156747493412321637e+00,-1.096408196501222454e+00,2.038969684461777732e-01,1.220037113144825547e+00
-1.033504264140373691e-01,2.280143536857138997e+00,2.109562789890378376e+00,-3.518459919548005965e-01,6.224819808927752884e-01,-1.459986359491028507e+00,-1.041034137106687574e+00,-1.205379924099110045e-01
3.591294118690734116e+00,3.926333155210325110e+00,2.047006729602495856e+00,-2.317663347526172091e-01,5.465263813727082365e+00,8.338569852071745503e-01,4.115366393427703495e-01,-9.711559894272364657e-01
-1.348948682872315841e+00,3.556225100464893707e+00,1.732191277007394614e+00,-4.699074376081923549e-02,-3.452509962398865873e-01,-1.262887434501161810e+00,1.058553460360653620e-01,-7.143262525498133009e-01
-2.510117675558712236e+00,3.251319503503468322e+00,-1.687624393469617345e+00,1.189961410834342814e+00,-4.555870467537570523e-01,-1.707941993346813403e+00,5.124382886696192685e-01,3.377624520984426337e-01
-2.046029572451795620e+00,3.048848667425437808e-01,-5.338387057539850655e-01,-4.898417503335567580e-01,-6.791210993141176544e-02,-1.338929757851430313e+00,4.599118499204582489e-01,4.889393388632195525e-01
-2.097069169448820158e+00,3.667095883545687496e+00,3.632200478855985626e+00,1.539786854052848097e+00,2.236529861145736042e+00,-2.295705846572607456e+00,-9.194052936533261278e-01,1.899755519293323758e+00
3.110527693352280298e+00,1.569389556195208923e+00,-2.613936125307096958e+00,6.184677313660286169e-01,-1.181779310317324860e+00,-7.682309642218897450e-01,-2.069775028145697526e-01,-2.098131024171498438e-01
4.956725570002295633e+00,2.384846218717622701e+00,-1.935107093171738679e+00,-6.108412329446978317e-01,-1.482097307548781717e-01,-1.493805950128042292e+00,4.268073189913492715e-01,2.757700488664548422e-01
8.510142626647184683e-01,-2.306735367527816383e+00,5.674619182081761526e-01,-4.362524927513981854e-02,-2.094046522139350497e+00,4.979535821976941001e+00,-9.926412900379691928e-01,1.045125014563301091e+00
-2.965999206622511153e+00,3.715064822508827858e-01,-2.066533159440437473e+00,2.072506298898581178e+00,1.630376793538023672e-01,-4.383858006434537269e-01,5.698451523873518387e-02,4.640556353994248484e-01
3.334133198020376110e+00,-1.325557354122566700e+00,7.280136641950458731e-01,1.003198712642461299e+00,-9.337069469172750713e-01,-5.801239578318360124e-01,-2.507701171287623487e-01,-3.620477481528979746e-01
1.289461213396894301e+01,2.316622464391584924e+00,6.328697007108678108e+00,1.942203991713817857e+00,-3.160227628639979969e+00,-9.470534245147526065e-01,-1.296879232087292166e+00,7.927581781054867660e-01
-7.707436775320137823e-01,-6.410921999205632105e-02,-1.134408797120617374e+00,2.510463104349404784e+00,2.023702682775286796e-02,1.808526811504478637e-01,-5.034842377652595236e-01,-1.295856609261990533e+00
-2.202515523782444085e+00,-7.356052301948647898e-01,2.670800984138281819e-01,-3.761951948218435898e-02,2.934036532342024994e+00,-2.474677758181975384e-01,-1.914554633740045142e-01,7.076034627518835995e-02
-3.143412245602661859e+00,-1.877409026669023762e+00,-6.703690406810002278e-01,3.033319225701578414e-01,4.080694019218206736e-01,-2.271200572849687294e-01,3.216274702721844680e-01,-2.702001785794841959e-01
-6.388804999703819876e-01,-9.113660287942728644e-01,-2.142724162716485914e+00,-2.140915658649931164e+00,-4.291397547841688809e-01,1.488822381458227706e-01,-4.163032755622522035e-02,2.722704611210791659e-01
1.919133422648506837e+00,-3.538082368385491616e+00,1.254924527831004610e+00,3.359990793532866005e-01,5.890689603304507527e-01,1.468527892728001216e+00,-1.447231407656275615e-01,-1.722564173018405753e-01
1.408868363392896894e+00,1.304929406351097665e+00,6.414287693855642569e-01,1.886956371704833213e+00,-3.625199368626829538e-02,-5.342971693362681407e-01,-1.266372841940450522e+00,-7.221431073239588105e-01
4.643691316587283069e+00,-1.482017169390417166e+00,-1.170680553591799233e+00,-1.218605524737729651e+00,1.780725619996996745e-01,6.786615030296744289e-01,-7.409597862586071448e-01,-6.345784988142011418e-01
-1.877467363614022444e+00,1.423230644036905135e+00,-1.070812194627966285e+00,1.709332968448743717e+00,-8.845491059981259729e-01,6.546274271175414050e-01,3.147357582497651851e-01,2.228352927315983556e-01
1.432069426797464073e+00,-1.049603949089266575e+00,-1.262011321222274551e+00,5.331890569818208414e-01,-6.266966037715597793e-01,-7.859161730463471995e-01,-6.215554766824749056e-01,-2.149436501377214037e-01
1.352627025394368410e+00,-1.154141471729615676e+00,-1.209793266149950419e+00,-8.281065031655413522e-01,-9.868073456160552093e-01,6.869749143891279441e-01,-3.135074952913347035e-01,-5.253704461149169003e-01
-7.091148317236274368e-01,-1.568232323509316517e+00,-6.699940901539030991e-01,1.687263956142277976e+00,3.393148103652740000e-01,2.463585030009675103e-01,-8.395511110606133087e-01,-5.256820442044843888e-01
2.171416018304026085e+00,-2.826260726122762801e+00,-5.621074923343668539e-01,-6.608316247801945265e-01,-4.749701386483342613e-01,-3.844464984293508025e-01,-1.388930040508240538e-01,4.009829355275311147e-01
-1.976840355318643105e+00,-4.193874469171462449e-01,-3.805751690398740394e-01,-1.739460209419761538e+00,-3.086381656696548514e-01,-7.122804194627041507e-01,-3.173611733290860881e-01,4.234263473916430320e-01
-2.600789504020853737e+00,-4.823354674951375598e-01,1.872372710104453386e+00,-4.380183188419144447e-01,1.608278357198091382e-02,-2.041009377514829914e+00,-4.721153095904397773e-03,-1.746903517502544689e+00
-3.258007359469011988e+00,-4.183214056942360370e-01,-6.918056282218398856e-01,6.598536100246473746e-01,1.215662335840349828e-01,6.728866569517384655e-02,-4.390694783395784895e-01,-6.249786218832218410e-01
3.782026455580338009e+00,8.603815975243908065e-01,3.671000689574493325e+00,2.047820175940446852e+00,-2.183790093328820348e+00,1.474236675867846236e+00,-5.633486010931351151e-01,5.559085408602005840e-01
